,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2019-07-08,1.0,0.115,0.86,0.026,-0.6187,0.073,0.778,0.149,9304101.0,42.95
2019-07-09,1.0,0.115,0.86,0.026,-0.6187,0.073,0.778,0.149,5251564.0,44.2
2019-07-10,1.0,0.115,0.86,0.026,-0.5719,0.0,0.684,0.316,9747796.0,43.7
2019-07-11,1.0,0.115,0.86,0.026,0.0,0.047,0.916,0.038,8050856.0,43.99
2019-07-12,1.0,0.115,0.86,0.026,0.6028,0.567,0.433,0.0,8760526.0,43.99
2019-07-13,1.0,0.115,0.86,0.026,0.7427999999999999,0.2655,0.638,0.097,8760526.0,43.99
2019-07-14,1.0,0.115,0.86,0.026,0.832,0.395,0.605,0.0,8760526.0,43.99
2019-07-15,1.0,0.115,0.86,0.026,0.832,0.395,0.605,0.0,5811160.0,44.53
2019-07-16,1.0,0.115,0.86,0.026,0.832,0.395,0.605,0.0,5613321.0,44.13
2019-07-17,1.0,0.115,0.86,0.026,0.832,0.395,0.605,0.0,5854149.0,43.62
2019-07-18,1.0,0.115,0.86,0.026,0.9182,0.148,0.816,0.036,4123715.0,43.71
2019-07-19,1.0,0.115,0.86,0.026,0.7351,0.251,0.67,0.078,4021018.0,43.18
2019-07-20,1.0,0.115,0.86,0.026,0.7351,0.251,0.67,0.078,4021018.0,43.18
2019-07-21,1.0,0.115,0.86,0.026,0.7351,0.251,0.67,0.078,4021018.0,43.18
2019-07-22,1.0,0.115,0.86,0.026,0.5422750000000001,0.13375,0.817125,0.049125,3822276.0,43.69
2019-07-23,1.0,0.115,0.86,0.026,0.5422750000000001,0.13375,0.817125,0.049125,5111090.0,43.36
2019-07-24,1.0,0.115,0.86,0.026,0.5422750000000001,0.13375,0.817125,0.049125,3775677.0,43.76
2019-07-25,1.0,0.115,0.86,0.026,-0.1379,0.0,0.929,0.071,4411991.0,43.4
2019-07-26,1.0,0.115,0.86,0.026,-0.1379,0.0,0.929,0.071,7598828.0,44.52
2019-07-27,1.0,0.115,0.86,0.026,0.17598,0.122,0.8294,0.0484,7598828.0,44.52
2019-07-28,1.0,0.115,0.86,0.026,0.10049999999999998,0.157,0.706,0.137,7598828.0,44.52
2019-07-29,1.0,0.115,0.86,0.026,0.77285,0.1545,0.8145,0.0315,8652204.0,43.88
2019-07-30,1.0,0.115,0.86,0.026,0.77285,0.1545,0.8145,0.0315,7686392.0,42.59
2019-07-31,1.0,0.115,0.86,0.026,0.77285,0.1545,0.8145,0.0315,5970774.0,42.14
2019-08-01,1.0,0.115,0.86,0.026,0.5106,0.231,0.769,0.0,7349740.0,41.31
2019-08-02,1.0,0.115,0.86,0.026,0.41592,0.1652,0.7776,0.057199999999999994,8225727.0,40.4
2019-08-03,1.0,0.115,0.86,0.026,0.13813333333333333,0.048999999999999995,0.951,0.0,8225727.0,40.4
2019-08-04,1.0,0.115,0.86,0.026,0.13813333333333333,0.048999999999999995,0.951,0.0,8225727.0,40.4
2019-08-05,1.0,0.115,0.86,0.026,0.13813333333333333,0.048999999999999995,0.951,0.0,9799769.0,39.05
2019-08-06,1.0,0.115,0.86,0.026,0.2540833333333333,0.06816666666666667,0.8813333333333334,0.050499999999999996,8570273.0,39.15
2019-08-07,1.0,0.115,0.86,0.026,0.32576666666666665,0.11533333333333333,0.8846666666666666,0.0,8896039.0,39.7
2019-08-08,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,29610853.0,42.97
2019-08-09,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,35139075.0,40.05
2019-08-10,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,35139075.0,40.05
2019-08-11,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,35139075.0,40.05
2019-08-12,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,19070907.0,37.01
2019-08-13,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,19031422.0,36.45
2019-08-14,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,24483863.0,33.96
2019-08-15,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,13265793.0,33.22
2019-08-16,1.0,0.115,0.86,0.026,0.0,0.0,1.0,0.0,13883166.0,35.23
2019-08-17,1.0,0.115,0.86,0.026,0.28035,0.07400000000000001,0.878,0.0475,13883166.0,35.23
2019-08-18,1.0,0.115,0.86,0.026,0.148,0.0635,0.8865000000000001,0.05,13883166.0,35.23
2019-08-19,1.0,0.115,0.86,0.026,0.148,0.0635,0.8865000000000001,0.05,10853126.0,34.61
2019-08-20,1.0,0.115,0.86,0.026,0.148,0.0635,0.8865000000000001,0.05,10766387.0,35.29
2019-08-21,1.0,0.115,0.86,0.026,0.148,0.0635,0.8865000000000001,0.05,7949074.0,34.91
2019-08-22,1.0,0.115,0.86,0.026,0.4728,0.255,0.745,0.0,8516498.0,34.0
2019-08-23,1.0,0.115,0.86,0.026,-0.9042,0.017,0.884,0.099,8186706.0,33.43
2019-08-24,1.0,0.115,0.86,0.026,-0.9042,0.017,0.884,0.099,8186706.0,33.43
