,revenue,cost_without_depletion_and_amortization,operations_and_support_expense,selling_and_market_expense,research_and_development_expense,general_and_administrative_expense,depreciation_depletion_and_amortization,costs_and_expenses,operating_income_loss,interest_expense,nonoperating_income_expense,incomeloss_from_continuining_operations,income_tax_expense_benefit,income_loss_from_equity_method_investments,profit_loss,unnamed,net_income_loss,earnings_per_share_basic,earnings_per_share_diluted,weighted_average_number_of_shares_outstanding_basic,weight_average_number_of_diluted_shares_outstanding,net_income_loss_attributable_to_redeemable_noncontrolling_interest,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2021-11-16,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.8566,0.124,0.689,0.187,46214371.0,45.76
2021-11-17,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.0557111111111111,0.0757777777777777,0.878,0.0462222222222222,25024448.0,44.11
2021-11-18,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.3566,0.0,0.784,0.216,27827060.0,45.0
2021-11-19,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.1336,0.05,0.904,0.047,21458994.0,44.23
2021-11-20 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.6041666666666666,0.1426666666666667,0.844,0.0133333333333333,21458994.0,44.23
2021-11-21 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.6041666666666666,0.1426666666666667,0.844,0.0133333333333333,21458994.0,44.23
2021-11-22,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.6705,0.355,0.645,0.0,31347079.0,42.6
2021-11-23,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.4019,0.2505,0.6785,0.071,18082225.0,42.68
2021-11-24,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.6908,0.097,0.903,0.0,17089955.0,42.08
2021-11-25 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.8658,0.049,0.848,0.103,17089955.0,42.08
2021-11-26,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.4034666666666666,0.146,0.8053333333333333,0.0489999999999999,35446459.0,40.52
2021-11-27 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.4034666666666666,0.146,0.8053333333333333,0.0489999999999999,35446459.0,40.52
2021-11-28 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.0,0.0,1.0,0.0,35446459.0,40.52
2021-11-29,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.5448,0.153,0.847,0.0,27709802.0,39.7
2021-11-30,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.4939,0.0,0.878,0.122,55222096.0,38.0
2021-12-01,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.9748,0.225,0.712,0.063,47312123.0,36.02
2021-12-02,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.1655,0.105,0.895,0.0,32205121.0,38.12
2021-12-03,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.6908,0.533,0.467,0.0,47356135.0,35.85
2021-12-04 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.5574,0.247,0.753,0.0,47356135.0,35.85
2021-12-05 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.3947,0.113,0.887,0.0,47356135.0,35.85
2021-12-06,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.3947,0.113,0.887,0.0,36715291.0,38.49
2021-12-07,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.1498,0.103,0.6955,0.2015,40413708.0,38.08
2021-12-08,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.0387,0.111,0.808,0.081,29669594.0,38.81
2021-12-09,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.1779,0.134,0.866,0.0,22910149.0,37.54
2021-12-10,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.7793333333333333,0.1939999999999999,0.7853333333333333,0.0206666666666666,25736879.0,36.67
2021-12-11 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.1948,0.0,0.914,0.086,25736879.0,36.67
2021-12-12 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.7063,0.0,0.86,0.14,25736879.0,36.67
2021-12-13,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.7063,0.0,0.86,0.14,38373626.0,35.73
2021-12-14,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,-0.7063,0.0,0.86,0.14,45450357.0,37.26
2021-12-15,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.5994,0.086,0.86,0.055,37581927.0,37.83
2021-12-16,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.5994,0.086,0.86,0.055,31419040.0,37.7
2021-12-17,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.7579,0.2,0.8,0.0,51021009.0,39.68
2021-12-18 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.7579,0.2,0.8,0.0,51021009.0,39.68
2021-12-19 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.7579,0.2,0.8,0.0,51021009.0,39.68
2021-12-20,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.7579,0.2,0.8,0.0,27545480.0,39.7
2021-12-21,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.0,0.0,1.0,0.0,28376505.0,41.97
2021-12-22,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.61475,0.18,0.7395,0.0804999999999999,27667317.0,43.02
2021-12-23,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.61475,0.18,0.7395,0.0804999999999999,21733953.0,43.91
2021-12-24 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.61475,0.18,0.7395,0.0804999999999999,21733953.0,43.91
2021-12-25 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.61475,0.18,0.7395,0.0804999999999999,21733953.0,43.91
2021-12-26 00:00:00,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.61475,0.18,0.7395,0.0804999999999999,21733953.0,43.91
2021-12-27,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.61475,0.18,0.7395,0.0804999999999999,28280611.0,42.96
2021-12-28,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.6249,0.101,0.865,0.033,21478095.0,42.54
2021-12-29,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.6249,0.101,0.865,0.033,15903726.0,42.46
2021-12-30,4845000000.0,2438000000.0,475000000.0,1168000000.0,493000000.0,625000000.0,218000000.0,5417000000.0,-572000000.0,123000000.0,-1832000000.0,-2527000000.0,-101000000.0,-13000000.0,-2439000000.0,-15000000.0,-2424000000.0,-1.28,-1.28,1898954000.0,1898954000.0,-10000000.0,1.0,0.12,0.847,0.033,0.3427333333333333,0.1136666666666666,0.8123333333333332,0.0743333333333333,13515908.0,42.66
2021-12-31,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.3427333333333333,0.1136666666666666,0.8123333333333332,0.0743333333333333,13744577.0,41.93
2022-01-01 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.3427333333333333,0.1136666666666666,0.8123333333333332,0.0743333333333333,13744577.0,41.93
2022-01-02 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.3427333333333333,0.1136666666666666,0.8123333333333332,0.0743333333333333,13744577.0,41.93
2022-01-03,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.7253333333333334,0.0893333333333333,0.9003333333333333,0.0103333333333333,26360365.0,43.95
2022-01-04,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.1796,0.051,0.886,0.063,30842439.0,44.42
2022-01-05,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.1796,0.051,0.886,0.063,28452284.0,43.24
2022-01-06,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.14115,0.087,0.8514999999999999,0.062,32429129.0,42.03
2022-01-07,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.2645333333333333,0.0903333333333333,0.8543333333333333,0.056,24936090.0,41.51
2022-01-08 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.8665,0.183,0.762,0.055,24936090.0,41.51
2022-01-09 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,24936090.0,41.51
2022-01-10,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.0577333333333333,0.1306666666666666,0.7519999999999999,0.1166666666666666,29827412.0,42.6
2022-01-11,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.183875,0.046,0.88275,0.0715,22186665.0,43.62
2022-01-12,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.183875,0.046,0.88275,0.0715,19009065.0,43.04
2022-01-13,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,17121547.0,42.87
2022-01-14,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,25806541.0,41.51
2022-01-15 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,25806541.0,41.51
2022-01-16 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.0,0.0,1.0,0.0,25806541.0,41.51
2022-01-17 00:00:00,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.25405,0.1595,0.8405,0.0,25806541.0,41.51
2022-01-18,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.34,0.0,0.625,0.375,36879291.0,38.41
2022-01-19,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,-0.34,0.0,0.625,0.375,35527594.0,37.86
2022-01-20,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.5719,0.106,0.894,0.0,21666593.0,37.82
2022-01-21,5778000000.0,3104000000.0,547000000.0,1262000000.0,558000000.0,611000000.0,246000000.0,6328000000.0,-550000000.0,130000000.0,1471000000.0,791000000.0,-97000000.0,-9000000.0,879000000.0,-13000000.0,892000000.0,0.47,0.47,1892546000.0,1895519000.0,-10000000.0,1.0,0.106,0.832,0.062,0.2263,0.052,0.915,0.033,42042028.0,35.94
