date,ticker,close,volume
2015-12-18,REGI,8.64,663997
2015-12-21,REGI,9.12,474227
2015-12-22,REGI,9.26,421850
2015-12-23,REGI,9.22,310002
2015-12-24,REGI,9.41,130538
2015-12-28,REGI,9.2,437389
2015-12-29,REGI,9.43,245796
2015-12-30,REGI,9.25,266300
2015-12-31,REGI,9.29,296442
2016-01-04,REGI,9.2,559669
2016-01-05,REGI,9.08,384886
2016-01-06,REGI,8.95,286986
2016-01-07,REGI,8.63,387037
2016-01-08,REGI,8.35,365641
2016-01-11,REGI,8.24,299593
2016-01-12,REGI,8.18,301083
2016-01-13,REGI,8.1,290961
2016-01-14,REGI,7.82,410285
2016-01-15,REGI,7.35,566460
2016-01-19,REGI,6.67,466691
2016-01-20,REGI,6.47,1908194
2016-01-21,REGI,6.73,617559
2016-01-22,REGI,6.61,586982
2016-01-25,REGI,6.23,617764
2016-01-26,REGI,6.17,2428939
2016-01-27,REGI,6.54,1152339
2016-01-28,REGI,6.85,519496
2016-01-29,REGI,6.93,427652
2016-02-01,REGI,7.0,388630
2016-02-02,REGI,6.83,503831
2016-02-03,REGI,7.3,270976
2016-02-04,REGI,7.11,336009
2016-02-05,REGI,6.93,309137
2016-02-08,REGI,6.8,311316
2016-02-09,REGI,6.67,218756
2016-02-10,REGI,6.46,334538
2016-02-11,REGI,6.43,247796
2016-02-12,REGI,6.54,160298
2016-02-16,REGI,6.68,347811
2016-02-17,REGI,6.85,285142
2016-02-18,REGI,6.72,263059
2016-02-19,REGI,6.89,206824
2016-02-22,REGI,6.91,201877
2016-02-23,REGI,6.73,211228
2016-02-24,REGI,6.87,190257
2016-02-25,REGI,6.91,221363
2016-02-26,REGI,7.07,186236
2016-02-29,REGI,7.29,517843
2016-03-01,REGI,7.27,174552
2016-03-02,REGI,7.71,245996
2016-03-03,REGI,7.8,438116
2016-03-04,REGI,8.03,478651
2016-03-07,REGI,8.38,393683
2016-03-08,REGI,8.31,523839
2016-03-09,REGI,8.34,635753
2016-03-10,REGI,8.24,372873
2016-03-11,REGI,8.52,406572
2016-03-14,REGI,8.49,429447
2016-03-15,REGI,8.1,261179
2016-03-16,REGI,8.61,568309
2016-03-17,REGI,8.83,442653
2016-03-18,REGI,8.99,730994
2016-03-21,REGI,8.93,376715
2016-03-22,REGI,8.76,347472
2016-03-23,REGI,8.83,361793
2016-03-24,REGI,9.11,405490
2016-03-28,REGI,9.06,276429
2016-03-29,REGI,9.17,379706
2016-03-30,REGI,9.33,539984
2016-03-31,REGI,9.44,532823
2016-04-01,REGI,9.48,327443
2016-04-04,REGI,9.4,421087
2016-04-05,REGI,9.15,262906
2016-04-06,REGI,9.25,276617
2016-04-07,REGI,8.88,342839
2016-04-08,REGI,8.97,253541
2016-04-11,REGI,9.05,299962
2016-04-12,REGI,9.34,376788
2016-04-13,REGI,9.35,207875
2016-04-14,REGI,9.33,312616
2016-04-15,REGI,9.28,571243
2016-04-18,REGI,9.63,460776
2016-04-19,REGI,9.8,358865
2016-04-20,REGI,9.8,251105
2016-04-21,REGI,9.89,372875
2016-04-22,REGI,9.88,193221
2016-04-25,REGI,9.85,218138
2016-04-26,REGI,9.98,471606
2016-04-27,REGI,9.89,322463
2016-04-28,REGI,9.81,564658
2016-04-29,REGI,9.72,275709
2016-05-02,REGI,9.59,629825
2016-05-03,REGI,9.26,534953
2016-05-04,REGI,9.6,671637
2016-05-05,REGI,9.27,341991
2016-05-06,REGI,9.29,214165
2016-05-09,REGI,9.09,201593
2016-05-10,REGI,9.19,313040
2016-05-11,REGI,9.51,350035
2016-05-12,REGI,9.2,243247
2016-05-13,REGI,9.32,201527
2016-05-16,REGI,9.32,275470
2016-05-17,REGI,9.23,295723
2016-05-18,REGI,9.31,266953
2016-05-19,REGI,9.34,210734
2016-05-20,REGI,9.58,190959
2016-05-23,REGI,9.66,306962
2016-05-24,REGI,9.76,227735
2016-05-25,REGI,9.87,202327
2016-05-26,REGI,8.62,5307199
2016-05-27,REGI,8.96,7314113
2016-05-31,REGI,9.21,1375970
2016-06-01,REGI,9.415,611285
2016-06-02,REGI,9.62,407147
2016-06-03,REGI,9.47,676422
2016-06-06,REGI,9.45,548058
2016-06-07,REGI,9.64,386510
2016-06-08,REGI,9.43,330168
2016-06-09,REGI,9.305,460822
2016-06-10,REGI,8.96,495676
2016-06-13,REGI,8.88,774611
2016-06-14,REGI,8.66,399915
2016-06-15,REGI,8.6,380322
2016-06-16,REGI,8.47,302939
2016-06-17,REGI,8.37,1227780
2016-06-20,REGI,8.38,726196
2016-06-21,REGI,8.41,383578
2016-06-22,REGI,8.58,793595
2016-06-23,REGI,8.89,734284
2016-06-24,REGI,8.62,944186
2016-06-27,REGI,7.95,593348
2016-06-28,REGI,8.18,386824
2016-06-29,REGI,8.19,470526
2016-06-30,REGI,8.83,896197
2016-07-01,REGI,8.86,417772
2016-07-05,REGI,8.6,547509
2016-07-06,REGI,8.83,572426
2016-07-07,REGI,8.36,388436
2016-07-08,REGI,8.51,538324
2016-07-11,REGI,8.85,366072
2016-07-12,REGI,8.87,756722
2016-07-13,REGI,8.8,397510
2016-07-14,REGI,8.91,312143
2016-07-15,REGI,8.91,328601
2016-07-18,REGI,8.92,298321
2016-07-19,REGI,8.89,201443
2016-07-20,REGI,8.87,444330
2016-07-21,REGI,8.93,290377
2016-07-22,REGI,8.9,369867
2016-07-25,REGI,8.83,247439
2016-07-26,REGI,8.86,528204
2016-07-27,REGI,9.13,242833
2016-07-28,REGI,9.38,899021
2016-07-29,REGI,9.75,682785
2016-08-01,REGI,9.45,701061
2016-08-02,REGI,9.47,401851
2016-08-03,REGI,9.74,421221
2016-08-04,REGI,9.65,299134
2016-08-05,REGI,9.64,591594
2016-08-08,REGI,9.66,580951
2016-08-09,REGI,9.61,399890
2016-08-10,REGI,9.38,695458
2016-08-11,REGI,9.41,993452
2016-08-12,REGI,9.25,547288
2016-08-15,REGI,9.22,203688
2016-08-16,REGI,9.08,345036
2016-08-17,REGI,9.13,408185
2016-08-18,REGI,9.23,211840
2016-08-19,REGI,9.29,347352
2016-08-22,REGI,8.92,310289
2016-08-23,REGI,8.85,242074
2016-08-24,REGI,8.58,636271
2016-08-25,REGI,8.72,445066
2016-08-26,REGI,8.7,304963
2016-08-29,REGI,8.69,366679
2016-08-30,REGI,8.77,414182
2016-08-31,REGI,8.97,854129
2016-09-01,REGI,8.87,249848
2016-09-02,REGI,8.88,169572
2016-09-06,REGI,8.82,185649
2016-09-07,REGI,8.83,303594
2016-09-08,REGI,8.89,263036
2016-09-09,REGI,8.46,680303
2016-09-12,REGI,8.59,271497
2016-09-13,REGI,8.24,621008
2016-09-14,REGI,8.07,515995
2016-09-15,REGI,8.16,566032
2016-09-16,REGI,8.07,583480
2016-09-19,REGI,8.25,329367
2016-09-20,REGI,8.14,206343
2016-09-21,REGI,8.3,765825
2016-09-22,REGI,8.45,298603
2016-09-23,REGI,8.27,1082988
2016-09-26,REGI,7.97,975550
2016-09-27,REGI,8.06,278159
2016-09-28,REGI,8.38,286733
2016-09-29,REGI,8.26,465723
2016-09-30,REGI,8.47,398728
2016-10-03,REGI,8.45,146143
2016-10-04,REGI,8.7,229713
2016-10-05,REGI,8.81,475245
2016-10-06,REGI,9.22,308196
2016-10-07,REGI,9.07,229143
2016-10-10,REGI,9.08,184292
2016-10-11,REGI,9.02,190933
2016-10-12,REGI,9.02,114674
2016-10-13,REGI,8.85,213370
2016-10-14,REGI,8.87,122438
2016-10-17,REGI,8.87,140786
2016-10-18,REGI,8.85,117354
2016-10-19,REGI,9.13,242957
2016-10-20,REGI,9.04,183245
2016-10-21,REGI,9.09,326745
2016-10-24,REGI,9.06,297704
2016-10-25,REGI,8.8,318794
2016-10-26,REGI,8.66,383233
2016-10-27,REGI,8.5,289795
2016-10-28,REGI,8.51,642177
2016-10-31,REGI,8.75,426273
2016-11-01,REGI,8.8,1217970
2016-11-02,REGI,9.05,442192
2016-11-03,REGI,8.35,790467
2016-11-04,REGI,8.4,590985
2016-11-07,REGI,8.85,446587
2016-11-08,REGI,9.25,459483
2016-11-09,REGI,9.0,620334
2016-11-10,REGI,9.35,662608
2016-11-11,REGI,9.2,527192
2016-11-14,REGI,9.3,413599
2016-11-15,REGI,9.15,479501
2016-11-16,REGI,9.3,332708
2016-11-17,REGI,9.15,287977
2016-11-18,REGI,9.5,761696
2016-11-21,REGI,9.7,367194
2016-11-22,REGI,9.6,368874
2016-11-23,REGI,9.8,401837
2016-11-25,REGI,9.75,75528
2016-11-28,REGI,9.65,189046
2016-11-29,REGI,9.6,694112
2016-11-30,REGI,9.75,646494
2016-12-01,REGI,9.9,432845
2016-12-02,REGI,9.8,360266
2016-12-05,REGI,9.9,649907
2016-12-06,REGI,9.85,358211
2016-12-07,REGI,10.25,1505609
2016-12-08,REGI,10.35,574605
2016-12-09,REGI,10.25,523729
2016-12-12,REGI,10.0,651850
2016-12-13,REGI,10.05,608905
2016-12-14,REGI,9.6,375550
2016-12-15,REGI,9.55,852970
2016-12-16,REGI,9.75,614689
2016-12-19,REGI,9.8,407016
2016-12-20,REGI,10.05,273510
2016-12-21,REGI,10.05,189517
2016-12-22,REGI,9.85,219990
2016-12-23,REGI,9.9,144162
2016-12-27,REGI,9.95,236908
2016-12-28,REGI,10.0,234530
2016-12-29,REGI,9.9,278798
2016-12-30,REGI,9.7,244422
2017-01-03,REGI,9.95,281596
2017-01-04,REGI,9.9,469180
2017-01-05,REGI,9.65,319304
2017-01-06,REGI,9.5,309960
2017-01-09,REGI,9.2,472362
2017-01-10,REGI,9.3,1156158
2017-01-11,REGI,9.25,378835
2017-01-12,REGI,9.1,228690
2017-01-13,REGI,9.1,204001
2017-01-17,REGI,8.9,255574
2017-01-18,REGI,8.95,178934
2017-01-19,REGI,8.9,228108
2017-01-20,REGI,9.0,286440
2017-01-23,REGI,9.1,513105
2017-01-24,REGI,9.05,248956
2017-01-25,REGI,8.95,231354
2017-01-26,REGI,8.95,302460
2017-01-27,REGI,8.95,247293
2017-01-30,REGI,8.45,245101
2017-01-31,REGI,8.7,438522
2017-02-01,REGI,8.45,166109
2017-02-02,REGI,8.4,171644
2017-02-03,REGI,8.6,281512
2017-02-06,REGI,8.45,112600
2017-02-07,REGI,8.65,251062
2017-02-08,REGI,8.7,306813
2017-02-09,REGI,8.85,332584
2017-02-10,REGI,9.05,250620
2017-02-13,REGI,8.75,186133
2017-02-14,REGI,8.85,456088
2017-02-15,REGI,8.6,149845
2017-02-16,REGI,8.8,310016
2017-02-17,REGI,9.0,297796
2017-02-21,REGI,8.8,141293
2017-02-22,REGI,8.7,166871
2017-02-23,REGI,8.7,224190
2017-02-24,REGI,8.425,208433
2017-02-27,REGI,8.7,255268
2017-02-28,REGI,8.9,507735
2017-03-01,REGI,9.35,492629
2017-03-02,REGI,9.3,478751
2017-03-03,REGI,9.1,222910
2017-03-06,REGI,9.0,348593
2017-03-07,REGI,9.0,213590
2017-03-08,REGI,9.4,470955
2017-03-09,REGI,9.45,270854
2017-03-10,REGI,9.5,250123
2017-03-13,REGI,9.7,226057
2017-03-14,REGI,9.8,259074
2017-03-15,REGI,9.9,202766
2017-03-16,REGI,10.15,336645
2017-03-17,REGI,10.5,520334
2017-03-20,REGI,10.4,915692
2017-03-21,REGI,10.05,492141
2017-03-22,REGI,10.0,292839
2017-03-23,REGI,10.05,190090
2017-03-24,REGI,9.95,224107
2017-03-27,REGI,9.9,364657
2017-03-28,REGI,9.85,189707
2017-03-29,REGI,10.2,711174
2017-03-30,REGI,10.15,424033
2017-03-31,REGI,10.45,581984
2017-04-03,REGI,10.35,242059
2017-04-04,REGI,10.3,326119
2017-04-05,REGI,9.95,412182
2017-04-06,REGI,10.1,650546
2017-04-07,REGI,9.95,440077
2017-04-10,REGI,10.25,295735
2017-04-11,REGI,10.3,215029
2017-04-12,REGI,10.2,177633
2017-04-13,REGI,9.9,275653
2017-04-17,REGI,10.2,307998
2017-04-18,REGI,9.95,355485
2017-04-19,REGI,10.1,395940
2017-04-20,REGI,10.25,192473
2017-04-21,REGI,10.3,367934
2017-04-24,REGI,10.35,264098
2017-04-25,REGI,10.5,208659
2017-04-26,REGI,10.475,249145
2017-04-27,REGI,10.55,224791
2017-04-28,REGI,10.45,253224
2017-05-01,REGI,10.55,361110
2017-05-02,REGI,10.55,219349
2017-05-03,REGI,10.3,226915
2017-05-04,REGI,10.15,166639
2017-05-05,REGI,11.8,1453107
2017-05-08,REGI,12.25,718899
2017-05-09,REGI,12.5,610993
2017-05-10,REGI,12.45,413307
2017-05-11,REGI,11.85,327695
2017-05-12,REGI,11.65,349993
2017-05-15,REGI,11.4,402856
2017-05-16,REGI,11.5,343808
2017-05-17,REGI,11.15,318103
2017-05-18,REGI,11.5,316043
2017-05-19,REGI,11.4,272189
2017-05-22,REGI,11.35,226264
2017-05-23,REGI,11.3,250289
2017-05-24,REGI,11.3,299909
2017-05-25,REGI,11.3,312245
2017-05-26,REGI,11.3,355292
2017-05-30,REGI,11.05,387451
2017-05-31,REGI,11.3,367815
2017-06-01,REGI,11.45,364615
2017-06-02,REGI,11.45,332999
2017-06-05,REGI,11.35,281618
2017-06-06,REGI,11.35,282137
2017-06-07,REGI,11.05,291247
2017-06-08,REGI,11.2,287433
2017-06-09,REGI,11.4,429547
2017-06-12,REGI,11.8,446629
2017-06-13,REGI,11.95,273645
2017-06-14,REGI,12.0,929411
2017-06-15,REGI,12.2,435337
2017-06-16,REGI,12.375,1308244
2017-06-19,REGI,12.0,331769
2017-06-20,REGI,12.35,411363
2017-06-21,REGI,12.1,534148
2017-06-22,REGI,12.0,343331
2017-06-23,REGI,12.5,820713
2017-06-26,REGI,12.8,1189639
2017-06-27,REGI,12.65,553594
2017-06-28,REGI,12.55,466897
2017-06-29,REGI,12.75,450700
2017-06-30,REGI,12.95,728802
2017-07-03,REGI,13.1,484986
2017-07-05,REGI,12.4,1048695
2017-07-06,REGI,12.35,542954
2017-07-07,REGI,12.3,466041
2017-07-10,REGI,12.4,789715
2017-07-11,REGI,12.05,434488
2017-07-12,REGI,12.1,484803
2017-07-13,REGI,12.2,386125
2017-07-14,REGI,12.25,260574
2017-07-17,REGI,12.3,370343
2017-07-18,REGI,12.25,239577
2017-07-19,REGI,12.3,211736
2017-07-20,REGI,12.4,227669
2017-07-21,REGI,12.55,475887
2017-07-24,REGI,12.75,431785
2017-07-25,REGI,12.75,432225
2017-07-26,REGI,12.6,313541
2017-07-27,REGI,12.6,265527
2017-07-28,REGI,12.55,302043
2017-07-31,REGI,12.5,436274
2017-08-01,REGI,12.65,322985
2017-08-02,REGI,12.55,275941
2017-08-03,REGI,12.7,491520
2017-08-04,REGI,12.0,833167
2017-08-07,REGI,12.025,326731
2017-08-08,REGI,11.75,709813
2017-08-09,REGI,11.65,918846
2017-08-10,REGI,11.55,716472
2017-08-11,REGI,11.55,407572
2017-08-14,REGI,11.6,685423
2017-08-15,REGI,11.5,458012
2017-08-16,REGI,11.15,556789
2017-08-17,REGI,10.95,391285
2017-08-18,REGI,11.1,396349
2017-08-21,REGI,11.1,364241
2017-08-22,REGI,11.2,833273
2017-08-23,REGI,11.6,901837
2017-08-24,REGI,11.75,201142
2017-08-25,REGI,12.0,221045
2017-08-28,REGI,12.0,271398
2017-08-29,REGI,12.05,212376
2017-08-30,REGI,12.1,278768
2017-08-31,REGI,12.1,300094
2017-09-01,REGI,12.25,228125
2017-09-05,REGI,12.25,405826
2017-09-06,REGI,12.15,214208
2017-09-07,REGI,12.25,154735
2017-09-08,REGI,12.05,216501
2017-09-11,REGI,12.2,223235
2017-09-12,REGI,12.6,275871
2017-09-13,REGI,12.75,278490
2017-09-14,REGI,12.75,325916
2017-09-15,REGI,12.95,1106291
2017-09-18,REGI,13.0,386223
2017-09-19,REGI,12.9,148356
2017-09-20,REGI,13.4,739282
2017-09-21,REGI,13.1,268816
2017-09-22,REGI,13.15,293077
2017-09-25,REGI,13.35,244182
2017-09-26,REGI,13.25,634795
2017-09-27,REGI,12.45,1721954
2017-09-28,REGI,12.2,457841
2017-09-29,REGI,12.15,425854
2017-10-02,REGI,12.35,466237
2017-10-03,REGI,12.4,306138
2017-10-04,REGI,12.2,254691
2017-10-05,REGI,12.1,369063
2017-10-06,REGI,11.6,450805
2017-10-09,REGI,11.6,253992
2017-10-10,REGI,11.75,446149
2017-10-11,REGI,11.7,477172
2017-10-12,REGI,11.55,312544
2017-10-13,REGI,11.5,158493
2017-10-16,REGI,11.4,319434
2017-10-17,REGI,11.2,206945
2017-10-18,REGI,11.6,748168
2017-10-19,REGI,11.7,534641
2017-10-20,REGI,12.05,469346
2017-10-23,REGI,11.9,425849
2017-10-24,REGI,12.1,149057
2017-10-25,REGI,12.0,382370
2017-10-26,REGI,11.95,151963
2017-10-27,REGI,12.1,199080
2017-10-30,REGI,12.0,156956
2017-10-31,REGI,12.1,431032
2017-11-01,REGI,11.825,210946
2017-11-02,REGI,11.65,229816
2017-11-03,REGI,11.55,262895
2017-11-06,REGI,11.7,271788
2017-11-07,REGI,11.8,435570
2017-11-08,REGI,12.0,759752
2017-11-09,REGI,11.5,487422
2017-11-10,REGI,11.35,340963
2017-11-13,REGI,11.1,713465
2017-11-14,REGI,11.0,459756
2017-11-15,REGI,10.6,345322
2017-11-16,REGI,10.9,561696
2017-11-17,REGI,10.9,214112
2017-11-20,REGI,11.25,249766
2017-11-21,REGI,11.25,225179
2017-11-22,REGI,11.15,167930
2017-11-24,REGI,11.2,104879
2017-11-27,REGI,10.9,337182
2017-11-28,REGI,10.8,278893
2017-11-29,REGI,10.85,234821
2017-11-30,REGI,11.35,439387
2017-12-01,REGI,11.4,350310
2017-12-04,REGI,11.15,563382
2017-12-05,REGI,11.3,427495
2017-12-06,REGI,11.4,630621
2017-12-07,REGI,11.5,364220
2017-12-08,REGI,11.55,240407
2017-12-11,REGI,11.7,375896
2017-12-12,REGI,11.4,313378
2017-12-13,REGI,11.0,436047
2017-12-14,REGI,10.9,275471
2017-12-15,REGI,11.35,677270
2017-12-18,REGI,11.35,245885
2017-12-19,REGI,11.8,664988
2017-12-20,REGI,11.8,600525
2017-12-21,REGI,11.95,397669
2017-12-22,REGI,11.75,388543
2017-12-26,REGI,11.5,362221
2017-12-27,REGI,11.85,274557
2017-12-28,REGI,12.0,266205
2017-12-29,REGI,11.8,304304
2018-01-02,REGI,11.9,299910
2018-01-03,REGI,11.75,315138
2018-01-04,REGI,11.55,814266
2018-01-05,REGI,11.3,401071
2018-01-08,REGI,11.05,622892
2018-01-09,REGI,11.05,435501
2018-01-10,REGI,11.0,342026
2018-01-11,REGI,11.3,181682
2018-01-12,REGI,11.25,221704
2018-01-16,REGI,11.0,313844
2018-01-17,REGI,11.125,293195
2018-01-18,REGI,10.9,322162
2018-01-19,REGI,11.05,236215
2018-01-22,REGI,10.95,241810
2018-01-23,REGI,10.9,160911
2018-01-24,REGI,10.95,205409
2018-01-25,REGI,10.95,541143
2018-01-26,REGI,11.0,340448
2018-01-29,REGI,10.7,551990
2018-01-30,REGI,10.6,299329
2018-01-31,REGI,10.7,252517
2018-02-01,REGI,10.4,253999
2018-02-02,REGI,10.25,568140
2018-02-05,REGI,9.8,415934
2018-02-06,REGI,9.85,428677
2018-02-07,REGI,9.9,430612
2018-02-08,REGI,10.3,746543
2018-02-09,REGI,11.0,1076573
2018-02-12,REGI,10.85,371949
2018-02-13,REGI,10.85,294914
2018-02-14,REGI,11.05,241621
2018-02-15,REGI,11.25,202571
2018-02-16,REGI,11.65,348487
2018-02-20,REGI,11.35,355818
2018-02-21,REGI,11.6,550821
2018-02-22,REGI,11.45,390852
2018-02-23,REGI,11.35,231992
2018-02-26,REGI,11.25,324661
2018-02-27,REGI,11.0,243267
2018-02-28,REGI,11.1,297752
2018-03-01,REGI,10.8,373985
2018-03-02,REGI,10.9,690041
2018-03-05,REGI,10.9,347137
2018-03-06,REGI,10.9,451885
2018-03-07,REGI,10.85,363987
2018-03-08,REGI,10.9,388789
2018-03-09,REGI,11.2,961826
2018-03-12,REGI,10.9,440606
2018-03-13,REGI,11.05,630942
2018-03-14,REGI,11.3,847297
2018-03-15,REGI,11.75,682471
2018-03-16,REGI,12.05,743839
2018-03-19,REGI,12.25,532146
2018-03-20,REGI,12.25,544061
2018-03-21,REGI,12.3,406731
2018-03-22,REGI,12.2,661481
2018-03-23,REGI,12.1,491602
2018-03-26,REGI,12.65,684664
2018-03-27,REGI,12.65,637359
2018-03-28,REGI,12.6,505799
2018-03-29,REGI,12.8,730662
2018-04-02,REGI,12.8,444076
2018-04-03,REGI,13.0,476685
2018-04-04,REGI,13.2,778901
2018-04-05,REGI,13.7,1701301
2018-04-06,REGI,13.8,925830
2018-04-09,REGI,13.5,672599
2018-04-10,REGI,13.5,494306
2018-04-11,REGI,13.5,474063
2018-04-12,REGI,13.45,430671
2018-04-13,REGI,13.5,354134
2018-04-16,REGI,13.4,787982
2018-04-17,REGI,13.1,588171
2018-04-18,REGI,13.35,830300
2018-04-19,REGI,12.95,453924
2018-04-20,REGI,12.95,927142
2018-04-23,REGI,13.0,651994
2018-04-24,REGI,13.05,387732
2018-04-25,REGI,13.0,589266
2018-04-26,REGI,13.25,364974
2018-04-27,REGI,13.15,357846
2018-04-30,REGI,12.9,437060
2018-05-01,REGI,13.15,392786
2018-05-02,REGI,13.3,298914
2018-05-03,REGI,13.35,413086
2018-05-04,REGI,13.2,1310235
2018-05-07,REGI,13.25,1420724
2018-05-08,REGI,13.45,500205
2018-05-09,REGI,13.5,745248
2018-05-10,REGI,13.7,449362
2018-05-11,REGI,13.75,442864
2018-05-14,REGI,15.1,10811491
2018-05-15,REGI,15.45,2874167
2018-05-16,REGI,15.65,1659193
2018-05-17,REGI,16.65,2462665
2018-05-18,REGI,16.95,1536402
2018-05-21,REGI,17.55,2116995
2018-05-22,REGI,17.35,1118760
2018-05-23,REGI,17.4,1153452
2018-05-24,REGI,17.6,1087307
2018-05-25,REGI,17.6,626870
2018-05-29,REGI,18.0,1198983
2018-05-30,REGI,17.85,706351
2018-05-31,REGI,17.85,418929
2018-06-01,REGI,17.65,591537
2018-06-04,REGI,17.5,572536
2018-06-05,REGI,17.5,709344
2018-06-06,REGI,17.75,909193
2018-06-07,REGI,17.95,704597
2018-06-08,REGI,18.1,1213643
2018-06-11,REGI,17.55,994438
2018-06-12,REGI,17.25,589985
2018-06-13,REGI,16.95,786768
2018-06-14,REGI,17.15,545791
2018-06-15,REGI,17.25,1369446
2018-06-18,REGI,18.2,973106
2018-06-19,REGI,18.2,851085
2018-06-20,REGI,18.05,777541
2018-06-21,REGI,17.4,1884204
2018-06-22,REGI,17.95,759704
2018-06-25,REGI,18.05,484374
2018-06-26,REGI,17.95,726846
2018-06-27,REGI,17.75,464961
2018-06-28,REGI,17.55,626046
2018-06-29,REGI,17.85,707560
2018-07-02,REGI,17.5,399404
2018-07-03,REGI,17.25,253231
2018-07-05,REGI,17.3,672345
2018-07-06,REGI,17.2,240483
2018-07-09,REGI,17.15,374052
2018-07-10,REGI,17.3,407031
2018-07-11,REGI,17.3,324399
2018-07-12,REGI,17.3,406323
2018-07-13,REGI,17.3,429117
2018-07-16,REGI,16.9,339633
2018-07-17,REGI,16.8,387328
2018-07-18,REGI,17.15,591236
2018-07-19,REGI,17.05,385781
2018-07-20,REGI,16.7,351070
2018-07-23,REGI,16.25,306209
2018-07-24,REGI,16.55,362816
2018-07-25,REGI,16.55,508824
2018-07-26,REGI,16.45,600462
2018-07-27,REGI,16.55,443744
2018-07-30,REGI,16.85,477116
2018-07-31,REGI,17.05,479810
2018-08-01,REGI,17.5,571034
2018-08-02,REGI,17.75,654355
2018-08-03,REGI,17.6,691802
2018-08-06,REGI,17.85,531890
2018-08-07,REGI,20.4,2435718
2018-08-08,REGI,20.35,1101252
2018-08-09,REGI,20.25,1302126
2018-08-10,REGI,21.05,1133737
2018-08-13,REGI,21.35,670889
2018-08-14,REGI,21.625,407339
2018-08-15,REGI,21.75,727577
2018-08-16,REGI,22.4,823056
2018-08-17,REGI,23.1,737771
2018-08-20,REGI,24.25,1103761
2018-08-21,REGI,25.05,861632
2018-08-22,REGI,26.0,1063481
2018-08-23,REGI,26.65,823070
2018-08-24,REGI,26.4,867669
2018-08-27,REGI,26.45,653158
2018-08-28,REGI,25.75,846243
2018-08-29,REGI,26.2,596235
2018-08-30,REGI,26.35,705230
2018-08-31,REGI,26.95,998346
2018-09-04,REGI,26.85,1346903
2018-09-05,REGI,27.5,1292237
2018-09-06,REGI,26.05,801131
2018-09-07,REGI,26.2,597043
2018-09-10,REGI,26.75,861123
2018-09-11,REGI,27.1,695801
2018-09-12,REGI,27.8,1326188
2018-09-13,REGI,27.75,3696064
2018-09-14,REGI,27.2,518594
2018-09-17,REGI,27.25,511509
2018-09-18,REGI,27.6,598895
2018-09-19,REGI,26.75,581773
2018-09-20,REGI,26.15,776994
2018-09-21,REGI,27.3,1610016
2018-09-24,REGI,27.35,680787
2018-09-25,REGI,27.2,497263
2018-09-26,REGI,27.25,593147
2018-09-27,REGI,27.85,603631
2018-09-28,REGI,28.8,749843
2018-10-01,REGI,27.84,735399
2018-10-02,REGI,28.3,670095
2018-10-03,REGI,28.71,825581
2018-10-04,REGI,27.92,932167
2018-10-05,REGI,28.48,413531
2018-10-08,REGI,27.81,745752
2018-10-09,REGI,27.74,609243
2018-10-10,REGI,26.08,622556
2018-10-11,REGI,26.39,1389779
2018-10-12,REGI,26.96,484595
2018-10-15,REGI,28.57,915403
2018-10-16,REGI,29.87,5553043
2018-10-17,REGI,29.98,743786
2018-10-18,REGI,31.14,1136968
2018-10-19,REGI,29.61,1609295
2018-10-22,REGI,28.92,682859
2018-10-23,REGI,28.91,867013
2018-10-24,REGI,27.5,1179401
2018-10-25,REGI,28.1,964126
2018-10-26,REGI,29.59,893968
2018-10-29,REGI,29.39,739945
2018-10-30,REGI,31.32,625854
2018-10-31,REGI,31.08,857345
2018-11-01,REGI,31.21,866054
2018-11-02,REGI,28.69,829330
2018-11-05,REGI,28.32,599085
2018-11-06,REGI,28.89,952650
2018-11-07,REGI,24.93,1745363
2018-11-08,REGI,24.995,628744
2018-11-09,REGI,25.71,458996
2018-11-12,REGI,25.09,1874383
2018-11-13,REGI,25.18,596718
2018-11-14,REGI,26.11,661467
2018-11-15,REGI,26.27,623218
2018-11-16,REGI,26.59,789714
2018-11-19,REGI,26.52,547833
2018-11-20,REGI,26.27,627993
2018-11-21,REGI,26.84,444552
2018-11-23,REGI,25.07,267329
2018-11-26,REGI,25.33,575663
2018-11-27,REGI,27.39,1018223
2018-11-28,REGI,27.87,554159
2018-11-29,REGI,27.51,435480
2018-11-30,REGI,26.95,396088
2018-12-03,REGI,27.19,542833
2018-12-04,REGI,26.68,575216
2018-12-06,REGI,26.97,693412
2018-12-07,REGI,26.2,507364
2018-12-10,REGI,25.84,440639
2018-12-11,REGI,26.26,507893
2018-12-12,REGI,25.84,561312
2018-12-13,REGI,25.62,2161503
2018-12-14,REGI,24.82,559843
2018-12-17,REGI,24.19,1027190
2018-12-18,REGI,24.0,770536
2018-12-19,REGI,24.86,670822
2018-12-20,REGI,23.84,1078296
2018-12-21,REGI,23.265,2159006
2018-12-24,REGI,23.67,430384
2018-12-26,REGI,25.07,649195
2018-12-27,REGI,25.21,617861
2018-12-28,REGI,25.33,409168
2018-12-31,REGI,25.7,344005
2019-01-02,REGI,26.01,563496
2019-01-03,REGI,25.39,619255
2019-01-04,REGI,26.07,385002
2019-01-07,REGI,26.08,448555
2019-01-08,REGI,26.56,486602
2019-01-09,REGI,26.43,929284
2019-01-10,REGI,26.4,404200
2019-01-11,REGI,26.19,276133
2019-01-14,REGI,26.22,311978
2019-01-15,REGI,26.6,317001
2019-01-16,REGI,26.89,278274
